,Population,"Households with household income $200,000 or more",Median family income,Households,Name,zipcode,"Percent of households with income over $200,000"
14360,5214.0,16.0,56789.0,2149.0,ZCTA5 44842,44842,0.7445323406235459
14361,2195.0,26.0,56423.0,911.0,ZCTA5 44843,44843,2.8540065861690453
14362,586.0,9.0,51023.0,231.0,ZCTA5 44844,44844,3.896103896103896
14363,3349.0,70.0,79098.0,1110.0,ZCTA5 44846,44846,6.306306306306306
14364,3814.0,16.0,63170.0,1480.0,ZCTA5 44847,44847,1.0810810810810811
14365,2367.0,9.0,61667.0,895.0,ZCTA5 44849,44849,1.005586592178771
14366,27.0,0.0,NA,19.0,ZCTA5 44850,44850,0.0
14367,4700.0,13.0,52580.0,1747.0,ZCTA5 44851,44851,0.7441327990841442
14368,1318.0,3.0,65357.0,498.0,ZCTA5 44853,44853,0.6024096385542169
14369,1573.0,13.0,62557.0,618.0,ZCTA5 44854,44854,2.103559870550162
14370,1137.0,10.0,53214.0,421.0,ZCTA5 44855,44855,2.375296912114014
14371,184.0,0.0,49219.0,86.0,ZCTA5 44856,44856,0.0
14372,23291.0,154.0,56168.0,9228.0,ZCTA5 44857,44857,1.6688339835283919
14373,1515.0,0.0,68403.0,505.0,ZCTA5 44859,44859,0.0
14374,89.0,0.0,NA,33.0,ZCTA5 44861,44861,0.0
14375,4067.0,22.0,62310.0,1537.0,ZCTA5 44864,44864,1.431359791802212
14376,3626.0,37.0,61098.0,1294.0,ZCTA5 44865,44865,2.8593508500772797
14377,2140.0,3.0,59625.0,809.0,ZCTA5 44866,44866,0.3708281829419036
14378,2121.0,24.0,72688.0,897.0,ZCTA5 44867,44867,2.6755852842809364
14379,40647.0,287.0,53593.0,17358.0,ZCTA5 44870,44870,1.653416292199562
14380,327.0,0.0,44688.0,124.0,ZCTA5 44874,44874,0.0
14381,13384.0,36.0,52374.0,5803.0,ZCTA5 44875,44875,0.6203687747716697
14382,3375.0,42.0,59574.0,1094.0,ZCTA5 44878,44878,3.8391224862888484
14383,2975.0,0.0,58205.0,1014.0,ZCTA5 44880,44880,0.0
14384,11.0,0.0,NA,11.0,ZCTA5 44881,44881,0.0
14385,3029.0,48.0,66750.0,1243.0,ZCTA5 44882,44882,3.8616251005631534
14386,28387.0,182.0,60496.0,10930.0,ZCTA5 44883,44883,1.6651418115279049
14387,1036.0,9.0,77917.0,363.0,ZCTA5 44887,44887,2.479338842975207
14388,7026.0,57.0,70273.0,2792.0,ZCTA5 44889,44889,2.041547277936963
14389,11282.0,109.0,57402.0,4229.0,ZCTA5 44890,44890,2.577441475526129
14390,2606.0,0.0,NA,0.0,ZCTA5 44901,44901,
14391,4433.0,0.0,26449.0,1704.0,ZCTA5 44902,44902,0.0
14392,24768.0,144.0,55078.0,9930.0,ZCTA5 44903,44903,1.4501510574018126
14393,13366.0,143.0,71759.0,5643.0,ZCTA5 44904,44904,2.53411306042885
14394,13830.0,23.0,48160.0,4513.0,ZCTA5 44905,44905,0.5096388211832484
14395,17088.0,138.0,48593.0,7145.0,ZCTA5 44906,44906,1.9314205738278516
14396,14494.0,76.0,47105.0,6466.0,ZCTA5 44907,44907,1.175378905041757
14397,613.0,2.0,38690.0,229.0,ZCTA5 45001,45001,0.8733624454148471
14398,13707.0,235.0,82429.0,5010.0,ZCTA5 45002,45002,4.69061876247505
14399,626.0,0.0,51071.0,260.0,ZCTA5 45003,45003,0.0
14400,30704.0,161.0,63345.0,11994.0,ZCTA5 45005,45005,1.342337835584459
14401,69558.0,1261.0,80772.0,23416.0,ZCTA5 45011,45011,5.38520669627605
14402,53059.0,471.0,70133.0,20587.0,ZCTA5 45013,45013,2.287851556807694
14403,44029.0,447.0,70438.0,17363.0,ZCTA5 45014,45014,2.574439900938778
14404,12665.0,7.0,47359.0,4712.0,ZCTA5 45015,45015,0.14855687606112053
14405,18392.0,130.0,74591.0,7216.0,ZCTA5 45030,45030,1.8015521064301554
14406,320.0,0.0,64688.0,129.0,ZCTA5 45032,45032,0.0
14407,319.0,0.0,NA,119.0,ZCTA5 45033,45033,0.0
14408,1252.0,46.0,102946.0,460.0,ZCTA5 45034,45034,10.0
14409,39283.0,859.0,83484.0,12153.0,ZCTA5 45036,45036,7.068213609808279
14410,22847.0,931.0,100317.0,8569.0,ZCTA5 45039,45039,10.864745011086473
14411,53879.0,3198.0,114346.0,19341.0,ZCTA5 45040,45040,16.534822398014583
14412,101.0,0.0,NA,20.0,ZCTA5 45041,45041,0.0
14413,26290.0,361.0,61167.0,10340.0,ZCTA5 45042,45042,3.491295938104449
14414,53037.0,676.0,57081.0,19269.0,ZCTA5 45044,45044,3.5082256474129427
14415,9085.0,194.0,84786.0,3245.0,ZCTA5 45050,45050,5.978428351309708
14416,204.0,0.0,NA,0.0,ZCTA5 45051,45051,
14417,3921.0,83.0,92063.0,1572.0,ZCTA5 45052,45052,5.2798982188295165
14418,3642.0,57.0,98056.0,1214.0,ZCTA5 45053,45053,4.695222405271829
14419,2774.0,36.0,71964.0,1044.0,ZCTA5 45054,45054,3.4482758620689653
14420,27244.0,503.0,79966.0,8061.0,ZCTA5 45056,45056,6.239920605383947
14421,681.0,6.0,58750.0,277.0,ZCTA5 45062,45062,2.166064981949458
14422,2896.0,17.0,65694.0,999.0,ZCTA5 45064,45064,1.7017017017017018
14423,4937.0,228.0,68806.0,1847.0,ZCTA5 45065,45065,12.344342176502437
14424,24597.0,960.0,116902.0,8456.0,ZCTA5 45066,45066,11.352885525070956
14425,14796.0,113.0,70481.0,5109.0,ZCTA5 45067,45067,2.2117831278136624
14426,10982.0,301.0,91979.0,4215.0,ZCTA5 45068,45068,7.141162514827995
14427,50167.0,1813.0,101418.0,18257.0,ZCTA5 45069,45069,9.930437640357123
14428,231.0,0.0,45000.0,78.0,ZCTA5 45070,45070,0.0
14429,2270.0,16.0,51042.0,1018.0,ZCTA5 45101,45101,1.5717092337917484
14430,22695.0,156.0,64512.0,8648.0,ZCTA5 45102,45102,1.8038852913968548
14431,33175.0,361.0,73029.0,12128.0,ZCTA5 45103,45103,2.9765831134564644
14432,12633.0,51.0,60270.0,4522.0,ZCTA5 45106,45106,1.1278195488721803
14433,9467.0,57.0,63200.0,3426.0,ZCTA5 45107,45107,1.6637478108581436
14434,255.0,6.0,67132.0,121.0,ZCTA5 45111,45111,4.958677685950414
14435,46.0,1.0,42500.0,19.0,ZCTA5 45112,45112,5.263157894736842
14436,3444.0,41.0,68902.0,1345.0,ZCTA5 45113,45113,3.0483271375464684
14437,80.0,40.0,NA,57.0,ZCTA5 45115,45115,70.17543859649122
14438,3748.0,11.0,65106.0,1389.0,ZCTA5 45118,45118,0.7919366450683946
14439,3039.0,17.0,52235.0,1250.0,ZCTA5 45120,45120,1.3599999999999999
14440,9430.0,40.0,55250.0,3557.0,ZCTA5 45121,45121,1.124543154343548
14441,10729.0,18.0,61761.0,3957.0,ZCTA5 45122,45122,0.45489006823351025
14442,8713.0,14.0,45361.0,3442.0,ZCTA5 45123,45123,0.40674026728646134
14443,3357.0,24.0,65573.0,1490.0,ZCTA5 45130,45130,1.6107382550335572
14444,256.0,0.0,34531.0,114.0,ZCTA5 45131,45131,0.0
14445,286.0,0.0,30250.0,102.0,ZCTA5 45132,45132,0.0
14446,23898.0,113.0,49568.0,9337.0,ZCTA5 45133,45133,1.2102388347434938
14447,4704.0,21.0,60083.0,1766.0,ZCTA5 45135,45135,1.189127972819932
14448,54915.0,2231.0,102228.0,19784.0,ZCTA5 45140,45140,11.276789324706833
14449,3893.0,13.0,56065.0,1395.0,ZCTA5 45142,45142,0.9318996415770611
14450,4778.0,10.0,41442.0,1916.0,ZCTA5 45144,45144,0.5219206680584552
14451,22.0,0.0,NA,11.0,ZCTA5 45145,45145,0.0
14452,1448.0,18.0,65900.0,501.0,ZCTA5 45146,45146,3.592814371257485
14453,50.0,10.0,NA,33.0,ZCTA5 45147,45147,30.303030303030305
14454,1462.0,0.0,62961.0,497.0,ZCTA5 45148,45148,0.0
14455,32475.0,391.0,76795.0,12598.0,ZCTA5 45150,45150,3.103667248769646
14456,12164.0,429.0,75145.0,4099.0,ZCTA5 45152,45152,10.46596730909978
14457,1937.0,26.0,54837.0,646.0,ZCTA5 45153,45153,4.024767801857585
14458,9387.0,102.0,49468.0,3287.0,ZCTA5 45154,45154,3.1031335564344387
14459,305.0,0.0,43125.0,102.0,ZCTA5 45155,45155,0.0
14460,71.0,5.0,33750.0,33.0,ZCTA5 45156,45156,15.151515151515152
14461,9862.0,141.0,73216.0,3506.0,ZCTA5 45157,45157,4.021677124928694
14462,439.0,1.0,56705.0,143.0,ZCTA5 45158,45158,0.6993006993006993
14463,3596.0,48.0,52067.0,1259.0,ZCTA5 45159,45159,3.8125496425734715
14464,804.0,3.0,40547.0,401.0,ZCTA5 45160,45160,0.7481296758104738
14465,2538.0,21.0,75208.0,981.0,ZCTA5 45162,45162,2.1406727828746175
14466,309.0,6.0,56667.0,102.0,ZCTA5 45164,45164,5.88235294117647
14467,60.0,0.0,NA,19.0,ZCTA5 45166,45166,0.0
14468,3618.0,33.0,48646.0,1457.0,ZCTA5 45167,45167,2.264927934111187
14469,1521.0,10.0,54762.0,596.0,ZCTA5 45168,45168,1.6778523489932886
14470,4686.0,23.0,48409.0,1733.0,ZCTA5 45169,45169,1.3271783035199076
14471,6278.0,136.0,50515.0,2384.0,ZCTA5 45171,45171,5.704697986577181
14472,118.0,0.0,61875.0,48.0,ZCTA5 45172,45172,0.0
14473,2363.0,290.0,161250.0,793.0,ZCTA5 45174,45174,36.56998738965952
14474,9066.0,79.0,61977.0,3190.0,ZCTA5 45176,45176,2.4764890282131664
14475,22291.0,194.0,62904.0,8958.0,ZCTA5 45177,45177,2.165661978120116
14476,13761.0,788.0,90524.0,7539.0,ZCTA5 45202,45202,10.452314630587612
14477,2340.0,8.0,12466.0,1454.0,ZCTA5 45203,45203,0.5502063273727648
14478,6065.0,5.0,26354.0,2593.0,ZCTA5 45204,45204,0.19282684149633628
14479,18709.0,17.0,31505.0,7095.0,ZCTA5 45205,45205,0.23960535588442564
14480,11075.0,299.0,45179.0,5908.0,ZCTA5 45206,45206,5.06093432633717
14481,7371.0,18.0,29840.0,2292.0,ZCTA5 45207,45207,0.7853403141361256
14482,18517.0,1482.0,134263.0,9096.0,ZCTA5 45208,45208,16.29287598944591
14483,10151.0,280.0,109196.0,5700.0,ZCTA5 45209,45209,4.912280701754386
14484,38131.0,231.0,47500.0,16085.0,ZCTA5 45211,45211,1.4361206092632888
14485,22111.0,197.0,52245.0,10170.0,ZCTA5 45212,45212,1.9370698131760078
14486,12111.0,165.0,61032.0,5301.0,ZCTA5 45213,45213,3.11262026032824
14487,8557.0,16.0,21560.0,3507.0,ZCTA5 45214,45214,0.4562303963501569
14488,30847.0,771.0,61655.0,12325.0,ZCTA5 45215,45215,6.255578093306288
14489,9459.0,50.0,48625.0,4138.0,ZCTA5 45216,45216,1.208313194780087
14490,7010.0,23.0,50556.0,2937.0,ZCTA5 45217,45217,0.7831120190670752
14491,3730.0,38.0,63828.0,1487.0,ZCTA5 45218,45218,2.555480833893746
14492,18253.0,19.0,35678.0,5897.0,ZCTA5 45219,45219,0.32219772765813126
14493,13961.0,432.0,69722.0,6354.0,ZCTA5 45220,45220,6.79886685552408
14494,12522.0,92.0,34097.0,5717.0,ZCTA5 45223,45223,1.6092356130837853
14495,19878.0,171.0,65490.0,8917.0,ZCTA5 45224,45224,1.9176853201749469
14496,8692.0,0.0,13828.0,3741.0,ZCTA5 45225,45225,0.0
14497,5249.0,357.0,128029.0,2536.0,ZCTA5 45226,45226,14.077287066246058
14498,18235.0,414.0,63802.0,8364.0,ZCTA5 45227,45227,4.949784791965567
14499,12638.0,68.0,39271.0,5839.0,ZCTA5 45229,45229,1.1645829765370783
14500,26908.0,803.0,86553.0,11562.0,ZCTA5 45230,45230,6.945165196332814
14501,39765.0,226.0,55251.0,16250.0,ZCTA5 45231,45231,1.3907692307692308
14502,6714.0,13.0,12056.0,2476.0,ZCTA5 45232,45232,0.5250403877221325
14503,16151.0,381.0,95539.0,5774.0,ZCTA5 45233,45233,6.59854520263249
14504,24350.0,627.0,81400.0,11093.0,ZCTA5 45236,45236,5.652213107365005
14505,20013.0,204.0,42208.0,8968.0,ZCTA5 45237,45237,2.2747546833184655
14506,45361.0,292.0,63983.0,18862.0,ZCTA5 45238,45238,1.548086099035097
14507,28273.0,183.0,63180.0,11604.0,ZCTA5 45239,45239,1.5770423991726992
14508,27457.0,225.0,60874.0,10223.0,ZCTA5 45240,45240,2.2009194952557958
14509,23707.0,1119.0,96913.0,9604.0,ZCTA5 45241,45241,11.651395251978343
14510,22616.0,1346.0,107006.0,8857.0,ZCTA5 45242,45242,15.197019306763012
14511,14995.0,1443.0,128261.0,5491.0,ZCTA5 45243,45243,26.27936623565835
14512,28996.0,1499.0,101998.0,10305.0,ZCTA5 45244,45244,14.546336729742842
14513,19690.0,504.0,80182.0,8215.0,ZCTA5 45245,45245,6.13511868533171
14514,14896.0,322.0,58605.0,5989.0,ZCTA5 45246,45246,5.376523626648856
14515,22222.0,722.0,89550.0,9163.0,ZCTA5 45247,45247,7.879515442540653
14516,24779.0,582.0,83538.0,9771.0,ZCTA5 45248,45248,5.9564015965612525
14517,13144.0,844.0,110815.0,5448.0,ZCTA5 45249,45249,15.491923641703378
14518,22767.0,131.0,62610.0,8420.0,ZCTA5 45251,45251,1.5558194774346794
14519,4649.0,255.0,109565.0,1855.0,ZCTA5 45252,45252,13.746630727762804
14520,21175.0,699.0,96334.0,8513.0,ZCTA5 45255,45255,8.21097145542112
14521,65.0,0.0,NA,36.0,ZCTA5 45301,45301,0.0
14522,4004.0,31.0,85685.0,1365.0,ZCTA5 45302,45302,2.271062271062271
14523,2496.0,9.0,56810.0,881.0,ZCTA5 45303,45303,1.0215664018161181
14524,7370.0,11.0,64750.0,2747.0,ZCTA5 45304,45304,0.4004368401892974
14525,11205.0,349.0,98717.0,4141.0,ZCTA5 45305,45305,8.42791596232794
14526,2462.0,40.0,78750.0,924.0,ZCTA5 45306,45306,4.329004329004329
14527,322.0,0.0,33333.0,120.0,ZCTA5 45307,45307,0.0
14528,4088.0,8.0,55982.0,1634.0,ZCTA5 45308,45308,0.4895960832313341
14529,12470.0,216.0,66318.0,5358.0,ZCTA5 45309,45309,4.031354983202688
14530,267.0,7.0,64000.0,111.0,ZCTA5 45310,45310,6.306306306306306
14531,5984.0,30.0,63162.0,2246.0,ZCTA5 45311,45311,1.335707925200356
14532,1411.0,36.0,86042.0,537.0,ZCTA5 45312,45312,6.70391061452514
14533,6063.0,89.0,78633.0,1456.0,ZCTA5 45314,45314,6.112637362637362
14534,4515.0,98.0,87679.0,1696.0,ZCTA5 45315,45315,5.778301886792453
14535,75.0,0.0,47500.0,40.0,ZCTA5 45316,45316,0.0
14536,1112.0,0.0,70938.0,315.0,ZCTA5 45317,45317,0.0
14537,5741.0,27.0,62784.0,2148.0,ZCTA5 45318,45318,1.2569832402234637
14538,429.0,2.0,65000.0,147.0,ZCTA5 45319,45319,1.3605442176870748
14539,15372.0,87.0,59923.0,6104.0,ZCTA5 45320,45320,1.4252948885976409
14540,818.0,6.0,54205.0,325.0,ZCTA5 45321,45321,1.8461538461538463
14541,21298.0,152.0,68551.0,8758.0,ZCTA5 45322,45322,1.7355560630280886
14542,5274.0,55.0,68933.0,2308.0,ZCTA5 45323,45323,2.383015597920277
14543,40779.0,287.0,58702.0,16912.0,ZCTA5 45324,45324,1.6970198675496688
14544,2465.0,5.0,70602.0,955.0,ZCTA5 45325,45325,0.5235602094240838
14545,1139.0,0.0,69306.0,358.0,ZCTA5 45326,45326,0.0
14546,9520.0,132.0,68210.0,3629.0,ZCTA5 45327,45327,3.637365665472582
14547,613.0,0.0,39688.0,221.0,ZCTA5 45328,45328,0.0
14548,917.0,8.0,53935.0,348.0,ZCTA5 45330,45330,2.2988505747126435
14549,22109.0,127.0,51491.0,9749.0,ZCTA5 45331,45331,1.3026977125859063
14550,761.0,12.0,37891.0,327.0,ZCTA5 45332,45332,3.669724770642202
14551,1324.0,18.0,71591.0,467.0,ZCTA5 45333,45333,3.854389721627409
14552,2150.0,15.0,58300.0,825.0,ZCTA5 45334,45334,1.8181818181818181
14553,6714.0,46.0,64276.0,2539.0,ZCTA5 45335,45335,1.811736904293029
14554,155.0,2.0,76250.0,53.0,ZCTA5 45336,45336,3.7735849056603774
14555,1638.0,0.0,62071.0,626.0,ZCTA5 45337,45337,0.0
14556,4985.0,20.0,70118.0,1947.0,ZCTA5 45338,45338,1.027221366204417
14557,1378.0,8.0,54032.0,551.0,ZCTA5 45339,45339,1.4519056261343013
14558,732.0,0.0,59904.0,260.0,ZCTA5 45340,45340,0.0
14559,3748.0,6.0,50729.0,1554.0,ZCTA5 45341,45341,0.3861003861003861
14560,36479.0,419.0,66797.0,15302.0,ZCTA5 45342,45342,2.7382041563194357
14561,16737.0,137.0,54188.0,6104.0,ZCTA5 45344,45344,2.2444298820445607
14562,6058.0,90.0,60281.0,2450.0,ZCTA5 45345,45345,3.6734693877551026
14563,2179.0,4.0,46983.0,831.0,ZCTA5 45346,45346,0.48134777376654636
14564,4705.0,5.0,66250.0,1792.0,ZCTA5 45347,45347,0.27901785714285715
14565,1026.0,1.0,48333.0,332.0,ZCTA5 45348,45348,0.30120481927710846
14566,370.0,2.0,54063.0,132.0,ZCTA5 45349,45349,1.5151515151515151
14567,122.0,2.0,77500.0,30.0,ZCTA5 45350,45350,6.666666666666667
14568,261.0,0.0,91250.0,94.0,ZCTA5 45351,45351,0.0
14569,229.0,1.0,31923.0,87.0,ZCTA5 45352,45352,1.1494252873563218
14570,199.0,0.0,72938.0,76.0,ZCTA5 45353,45353,0.0
14571,470.0,0.0,61771.0,217.0,ZCTA5 45354,45354,0.0
14572,25279.0,87.0,55526.0,10190.0,ZCTA5 45356,45356,0.8537782139352307
14573,384.0,2.0,65750.0,134.0,ZCTA5 45358,45358,1.4925373134328357
14574,1910.0,4.0,61683.0,709.0,ZCTA5 45359,45359,0.5641748942172073
14575,416.0,0.0,44375.0,161.0,ZCTA5 45360,45360,0.0
14576,310.0,0.0,60313.0,116.0,ZCTA5 45361,45361,0.0
14577,1343.0,0.0,58824.0,513.0,ZCTA5 45362,45362,0.0
14578,1717.0,23.0,80625.0,593.0,ZCTA5 45363,45363,3.87858347386172
14579,30366.0,243.0,62340.0,11748.0,ZCTA5 45365,45365,2.0684371807967317
14580,4976.0,15.0,56319.0,1906.0,ZCTA5 45368,45368,0.7869884575026233
14581,3531.0,48.0,68629.0,1284.0,ZCTA5 45369,45369,3.7383177570093453
14582,2388.0,130.0,89037.0,905.0,ZCTA5 45370,45370,14.3646408839779
14583,19360.0,323.0,86086.0,7653.0,ZCTA5 45371,45371,4.220567097870116
14584,368.0,0.0,60000.0,150.0,ZCTA5 45372,45372,0.0
14585,35436.0,430.0,69857.0,14165.0,ZCTA5 45373,45373,3.0356512530885986
14586,15382.0,201.0,77651.0,6460.0,ZCTA5 45377,45377,3.111455108359133
14587,352.0,0.0,58250.0,126.0,ZCTA5 45378,45378,0.0
14588,5016.0,58.0,76746.0,1799.0,ZCTA5 45380,45380,3.224013340744859
14589,5401.0,36.0,52078.0,2084.0,ZCTA5 45381,45381,1.727447216890595
14590,1283.0,16.0,55288.0,431.0,ZCTA5 45382,45382,3.7122969837587005
14591,7392.0,44.0,62126.0,2933.0,ZCTA5 45383,45383,1.5001704739174906
14592,1866.0,0.0,84167.0,71.0,ZCTA5 45384,45384,0.0
14593,38229.0,490.0,60793.0,15458.0,ZCTA5 45385,45385,3.1698796739552337
14594,5119.0,218.0,95759.0,2443.0,ZCTA5 45387,45387,8.923454768726975
14595,767.0,23.0,79500.0,255.0,ZCTA5 45388,45388,9.019607843137255
14596,556.0,0.0,57708.0,208.0,ZCTA5 45389,45389,0.0
14597,3336.0,2.0,40708.0,1308.0,ZCTA5 45390,45390,0.1529051987767584
14598,9972.0,55.0,26161.0,4605.0,ZCTA5 45402,45402,1.1943539630836049
14599,15729.0,12.0,27943.0,6032.0,ZCTA5 45403,45403,0.1989389920424403
14600,10380.0,0.0,32617.0,4093.0,ZCTA5 45404,45404,0.0
14601,17400.0,45.0,31988.0,7948.0,ZCTA5 45405,45405,0.5661801711122295
14602,20214.0,155.0,36244.0,9050.0,ZCTA5 45406,45406,1.7127071823204418
14603,14876.0,149.0,81602.0,3078.0,ZCTA5 45409,45409,4.8408057179987
14604,15833.0,68.0,44301.0,6874.0,ZCTA5 45410,45410,0.9892347977887692
14605,20522.0,174.0,49274.0,8908.0,ZCTA5 45414,45414,1.953300404131118
14606,12610.0,197.0,73759.0,5281.0,ZCTA5 45415,45415,3.7303540996023483
14607,5811.0,0.0,35188.0,2168.0,ZCTA5 45416,45416,0.0
14608,30606.0,14.0,29287.0,12596.0,ZCTA5 45417,45417,0.11114639568116863
14609,1975.0,8.0,61591.0,675.0,ZCTA5 45418,45418,1.1851851851851851
14610,14899.0,523.0,89145.0,6647.0,ZCTA5 45419,45419,7.86821122310817
14611,24965.0,51.0,50635.0,11550.0,ZCTA5 45420,45420,0.4415584415584416
14612,50670.0,418.0,66023.0,19210.0,ZCTA5 45424,45424,2.17595002602811
14613,15501.0,13.0,41010.0,6854.0,ZCTA5 45426,45426,0.18967026553837174
14614,332.0,0.0,NA,0.0,ZCTA5 45428,45428,
14615,25624.0,591.0,74450.0,11560.0,ZCTA5 45429,45429,5.112456747404845
14616,7112.0,185.0,100122.0,2761.0,ZCTA5 45430,45430,6.700470843897138
14617,27386.0,485.0,68214.0,11663.0,ZCTA5 45431,45431,4.158449798508103
14618,15014.0,179.0,77371.0,6444.0,ZCTA5 45432,45432,2.7777777777777777
14619,2782.0,44.0,95598.0,648.0,ZCTA5 45433,45433,6.790123456790123
14620,11853.0,500.0,115896.0,4404.0,ZCTA5 45434,45434,11.353315168029065
14621,10137.0,9.0,42971.0,4100.0,ZCTA5 45439,45439,0.21951219512195125
14622,21138.0,480.0,82665.0,9122.0,ZCTA5 45440,45440,5.2620039465029596
14623,18114.0,12.0,54914.0,8252.0,ZCTA5 45449,45449,0.1454192922927775
14624,30488.0,1389.0,102065.0,12540.0,ZCTA5 45458,45458,11.076555023923445
14625,27897.0,926.0,93187.0,12476.0,ZCTA5 45459,45459,7.42225072138506
14626,15368.0,161.0,77657.0,5944.0,ZCTA5 45502,45502,2.708613728129206
14627,32876.0,195.0,53304.0,14354.0,ZCTA5 45503,45503,1.358506339696252
14628,17913.0,245.0,67065.0,6700.0,ZCTA5 45504,45504,3.656716417910448
14629,20026.0,28.0,36143.0,8179.0,ZCTA5 45505,45505,0.34234013938134245
14630,13397.0,72.0,42326.0,5407.0,ZCTA5 45506,45506,1.3316071758831145
14631,56916.0,509.0,57831.0,20648.0,ZCTA5 45601,45601,2.4651297946532353
14632,5368.0,23.0,42997.0,2083.0,ZCTA5 45612,45612,1.1041766682669227
14633,2905.0,1.0,50733.0,1043.0,ZCTA5 45613,45613,0.09587727708533077
14634,4884.0,19.0,60391.0,1854.0,ZCTA5 45614,45614,1.0248112189859764
14635,1543.0,0.0,31100.0,583.0,ZCTA5 45616,45616,0.0
14636,265.0,0.0,NA,85.0,ZCTA5 45617,45617,0.0
14637,10.0,0.0,NA,5.0,ZCTA5 45618,45618,0.0
14638,8217.0,16.0,64205.0,2895.0,ZCTA5 45619,45619,0.5526770293609672
14639,1202.0,0.0,36500.0,474.0,ZCTA5 45620,45620,0.0
14640,364.0,0.0,42083.0,137.0,ZCTA5 45621,45621,0.0
14641,220.0,0.0,NA,74.0,ZCTA5 45622,45622,0.0
14642,3047.0,0.0,52240.0,1149.0,ZCTA5 45623,45623,0.0
14643,0.0,0.0,NA,0.0,ZCTA5 45624,45624,
14644,4950.0,24.0,60634.0,1880.0,ZCTA5 45628,45628,1.276595744680851
14645,3208.0,0.0,59167.0,1043.0,ZCTA5 45629,45629,0.0
14646,117.0,0.0,63221.0,37.0,ZCTA5 45630,45630,0.0
14647,15095.0,117.0,55035.0,5994.0,ZCTA5 45631,45631,1.951951951951952
14648,2020.0,0.0,40000.0,732.0,ZCTA5 45634,45634,0.0
14649,188.0,6.0,63625.0,55.0,ZCTA5 45636,45636,10.909090909090908
14650,21512.0,22.0,50763.0,8046.0,ZCTA5 45638,45638,0.2734277902063137
14651,16750.0,53.0,47059.0,6579.0,ZCTA5 45640,45640,0.8055935552515581
14652,0.0,0.0,NA,0.0,ZCTA5 45642,45642,
14653,4605.0,79.0,76313.0,1763.0,ZCTA5 45644,45644,4.480998298355077
14654,3115.0,26.0,56895.0,1303.0,ZCTA5 45645,45645,1.9953952417498082
14655,199.0,0.0,22917.0,100.0,ZCTA5 45646,45646,0.0
14656,2448.0,0.0,54282.0,902.0,ZCTA5 45647,45647,0.0
14657,12123.0,136.0,51299.0,4527.0,ZCTA5 45648,45648,3.004197039982328
14658,274.0,0.0,44028.0,150.0,ZCTA5 45650,45650,0.0
14659,5842.0,16.0,56250.0,2206.0,ZCTA5 45651,45651,0.7252946509519492
14660,4167.0,48.0,60549.0,1337.0,ZCTA5 45652,45652,3.590127150336574
14661,4178.0,12.0,76447.0,1783.0,ZCTA5 45653,45653,0.6730229949523275
14662,868.0,6.0,48871.0,317.0,ZCTA5 45654,45654,1.8927444794952681
14663,6263.0,0.0,49213.0,2455.0,ZCTA5 45656,45656,0.0
14664,2180.0,0.0,51667.0,804.0,ZCTA5 45657,45657,0.0
14665,2718.0,10.0,38068.0,813.0,ZCTA5 45658,45658,1.2300123001230012
14666,2632.0,16.0,51779.0,964.0,ZCTA5 45659,45659,1.6597510373443984
14667,8093.0,21.0,37729.0,3004.0,ZCTA5 45660,45660,0.6990679094540613
14668,7394.0,43.0,46125.0,2808.0,ZCTA5 45661,45661,1.5313390313390314
14669,30120.0,138.0,43478.0,12133.0,ZCTA5 45662,45662,1.137393884447375
14670,6176.0,10.0,40950.0,2375.0,ZCTA5 45663,45663,0.42105263157894735
14671,10093.0,64.0,62569.0,3919.0,ZCTA5 45669,45669,1.633069660627711
14672,452.0,0.0,50000.0,162.0,ZCTA5 45671,45671,0.0
14673,1569.0,9.0,50163.0,547.0,ZCTA5 45672,45672,1.6453382084095063
14674,490.0,0.0,NA,173.0,ZCTA5 45673,45673,0.0
14675,726.0,0.0,56250.0,123.0,ZCTA5 45674,45674,0.0
14676,1242.0,0.0,NA,480.0,ZCTA5 45678,45678,0.0
14677,2519.0,18.0,58750.0,914.0,ZCTA5 45679,45679,1.9693654266958425
14678,12459.0,120.0,59495.0,4885.0,ZCTA5 45680,45680,2.456499488229273
14679,1602.0,22.0,39250.0,583.0,ZCTA5 45681,45681,3.7735849056603774
14680,2163.0,23.0,41354.0,888.0,ZCTA5 45682,45682,2.59009009009009
14681,2177.0,18.0,56989.0,884.0,ZCTA5 45684,45684,2.0361990950226243
14682,735.0,0.0,55577.0,347.0,ZCTA5 45685,45685,0.0
14683,3682.0,0.0,46848.0,1312.0,ZCTA5 45686,45686,0.0
14684,615.0,0.0,48625.0,231.0,ZCTA5 45688,45688,0.0
14685,15195.0,104.0,56324.0,5850.0,ZCTA5 45690,45690,1.7777777777777777
14686,8358.0,44.0,53186.0,3324.0,ZCTA5 45692,45692,1.3237063778580023
14687,8305.0,18.0,43061.0,3311.0,ZCTA5 45693,45693,0.5436424041075204
14688,11950.0,78.0,73924.0,4565.0,ZCTA5 45694,45694,1.7086527929901423
14689,512.0,0.0,47031.0,241.0,ZCTA5 45695,45695,0.0
14690,1398.0,0.0,65395.0,519.0,ZCTA5 45696,45696,0.0
14691,5086.0,8.0,55776.0,1834.0,ZCTA5 45697,45697,0.43620501635768816
14692,423.0,0.0,57750.0,194.0,ZCTA5 45698,45698,0.0
